Country Name,Country Code,Indicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Russian Federation,RUS,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,105.57,100.02,97.39,99.83,85.47,85.75,88.88,94.29,99.53,93.84,98.3,99.31,102.38,108.39,111.32,112.55,102.14,117.47,113.87,122.44,,
Russian Federation,RUS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,137.71,122.57,113,105.61,102.3,95.96,96.98,98.01,101.29,103.02,101.15,98.4,100.45,105.1,109.37,112.62,114.99,116.67,121.23,122.37,,
Russian Federation,RUS,Surface area (sq. km),AG.SRF.TOTL.K2,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098240,17098250,17098250,17098250,17098250,17098250,
Russian Federation,RUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1457.618,1223.515,1389.45,1790.019,1301.05,1452.557,1563.396,1936.908,1972.069,1783.534,1882.563,1860.167,1886.858,1989.804,2387.331,2280.55,1842.694,2259.338,1858.241,2240.124,,
Russian Federation,RUS,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,9.07262194721969,8.28256408386649,8.03550954582195,8.10980624238376,8.93090903785635,8.1602881844574,7.85042399862442,8.49491514593086,9.54796266142187,10.0379822913382,
Russian Federation,RUS,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,40.4896682766534,42.9781481258226,44.8570005205098,48.0683831931968,47.3390535321946,43.860506521486,43.1761333418729,41.8430233091887,41.0032325403873,42.2379815240204,
Russian Federation,RUS,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,36007438600,58573687800,74412427800,108302000000,73138904221,85168225520,103086000000,115419000000,121781000000,114383000000,
Russian Federation,RUS,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,164310000000,209460000000,283661000000,366228000000,247321000000,320958000000,410050000000,444698000000,469719000000,429048000000,
Russian Federation,RUS,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,5.1401660320551,5.16694826909717,6.18205447193319,5.51280611050277,4.76759477895609,4.87174313924807,4.01565806520857,3.77129637280013,3.72627003785577,3.35280362248186,
Russian Federation,RUS,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,123839000000,163187000000,223084000000,288673000000,183924000000,245680000000,318555000000,335771000000,341337000000,308026000000,
Russian Federation,RUS,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,40470871700,46273097300,60577919800,77555474731,63396747000,75278702000,91495340000,108927000000,128382000000,121022000000,
Russian Federation,RUS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,1532870000,1940750000,2703970000,4480510000,3987050000,4841800000,5830320000,7629280000,8370790000,8021370000,
Russian Federation,RUS,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,200317438600,268033687800,358073427800,474530000000,320459904221,406126225520,513136000000,560117000000,591500000000,543431000000,
Russian Federation,RUS,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,12.4337326789035,14.0699248156877,15.2456076908735,16.5446721130973,14.7387325725088,15.8087303365034,16.8476667773463,15.0949902228098,13.6348319857924,12.7412619193205,
Russian Federation,RUS,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,41.936433012388,37.7849787893926,33.7153373166835,29.8741385832031,33.1546191163405,35.4590200027625,35.9605418155722,39.2902586135669,41.6355563864093,41.6681099304259,
Russian Federation,RUS,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.GD.ZS,,,,,,,,,,,,2.3402198398655,3.02982344912397,3.44702715126296,3.35146065372153,3.53991120148667,3.45043351452702,3.50960749401647,2.42161239869731,4.16091854014758,3.03068135517688,
Russian Federation,RUS,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,4838931910,6898535545,11068044613,13128046104,10513029526,11114548128,14655500909,17758051885,21769781292,21118134735,
Russian Federation,RUS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,3693699951,3937800049,4036229980,3501899902,2551479980,1408589966,1099430054,1823030029,2226300049,3233340088,5188000000,6827240000,12104451605.3668,19880618633.0955,29718811605.5014,21147740000,21453973154.9054,26010465331.1273,31647701498.7636,37216677632.3771,32640353871.687,
Russian Federation,RUS,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,84388739335,92315565694,72193010076,103935000000,50383643240,67452200733,97273935835,71282189168,34800620640,58431517304,
Russian Federation,RUS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,11.0454154465836,9.32545888335774,5.55456565862022,6.25795382248685,4.12087505527479,4.42333451671422,5.10679576284612,3.53562621733293,1.67389157286667,3.14046987740451,
Russian Federation,RUS,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,66996996906,103854000000,51819757990,100692000000,31518668589,58278013713,88751461679,55693254314,24135514843,22526786717,
Russian Federation,RUS,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,-18526357700,-28803326700,-28828504700,-46482475300,-39739439011,-47104532420,-60399446080,-67660833200,-79604346555,-67849816258,
Russian Federation,RUS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,104560000000,123740000000,106729000000,157206000000,95630263570,120875000000,163398000000,145076000000,123679000000,134459000000,
Russian Federation,RUS,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,116185000000,134294000000,123447000000,177625000000,113231000000,146995000000,196854000000,191663000000,181939000000,189737000000,
Russian Federation,RUS,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,-5004324329,11247307846,-9732508886,-3139210458,-6398772951,-9133119120,-8652166256,-10371251954,-10270169497,6100346913,
Russian Federation,RUS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,2371592100,-7601616300,-11072469700,-19120293800,6697423500,9448494300,11767158100,-1765133300,17287628940,33532156728,
Russian Federation,RUS,"Portfolio Investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,11442526900,-16485742900,-4856518600,35690823600,1882395700,1495238810,15277390400,-17031071700,11011496923,39868962432,
Russian Federation,RUS,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,64967699096,107466000000,148928000000,-38918747839,3363151392,36749565492,12638188681,30019571934,-22078009917,,
Russian Federation,RUS,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-232100000,156544866.066973,72248857.21456,-356100000,-336790000,601220000,69320000,-817188500,-750375800,-385379700,-849712000,-1644504467,-2620669955,-5707603600,-6788000395,-5507181319,-6318032010,-5724676052,-6133222669,-9274360366,-8178000498,
Russian Federation,RUS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,-12387418100,290662500,-10640743200,-103791500,-12466201700,-41067900,129692100,-5217682900,-394936300,-42005077500,
Russian Federation,RUS,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,1566220000,952260000,459950000,351860000,174840000,796900000,654250000,341530000,237720000,415980000,669620000,,,,,,,,,,,
Russian Federation,RUS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,262030000,525800000,819110000,431830000,828340000,859730000,582780000,799620000,1110590000,875630000,731150000,,,,,,,,,,,
Russian Federation,RUS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,6833560000,8919170000,12366658000,16712923441,14005980410,14965290000,17844080000,19901820000,22611640000,21239430000,
Russian Federation,RUS,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,23.6902855601636,24.9707055098433,28.1957154596753,29.2511521187198,30.5830792529727,30.4426509609907,30.7449500388187,31.9246313944583,32.245907911739,32.3060229077752,
Russian Federation,RUS,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,45.5466571631327,47.6137959104523,47.8573388213026,49.8309099530117,49.4802722016647,48.7686293106538,48.1135462910667,49.2037096879107,50.1457092736698,47.8386553762909,
Russian Federation,RUS,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,17481080900,29770361100,45583923100,61819781700,33399465210,38063693100,42687034000,47758454500,42176560194,46532857796,
Russian Federation,RUS,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,268869000000,333200000000,390391000000,523434000000,342951000000,441833000000,573448000000,589774000000,593398000000,563507000000,
Russian Federation,RUS,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,,2.47217841590742,2.70261369977689,3.54114874578036,3.12040820216712,3.0675203298334,3.01599151064186,2.47547082947243,2.80227715697534,3.17159211785203,3.0301702849927,
Russian Federation,RUS,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,240024000000,297481000000,346530000000,466298000000,297155000000,392674000000,515409000000,527434000000,523275000000,497763000000,
Russian Federation,RUS,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,28845410000,35718534250,43860061000,57135949289,45796501700,49158958000,58039060000,62340015000,70122510000,65744490000,
Russian Federation,RUS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,256340000,273290000,351530000,406370000,380760000,386220000,555780000,664200000,737890000,665790000,
Russian Federation,RUS,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,286350080900,362970361100,435974923100,585253781700,376350465210,479896693100,616135034000,637532454500,635574560194,610039857796,
Russian Federation,RUS,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,31.6324850296806,28.3285987582203,27.0627142994626,26.3225188119793,27.0000994420934,30.2522848429782,29.8934717412722,30.7356599128184,29.5863054531277,31.245158339505,
Russian Federation,RUS,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,20.3486793912792,21.3549916315505,21.5387981334545,20.7261630328419,20.4521080264085,17.9630943357262,19.5175111381887,17.2583532422955,17.0963931553505,17.8860159992115,
Russian Federation,RUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,690000000,2065000000,2579000000,4864643273.37943,2761260000,3309430000,2714230000,2748285600,3461131800,7958120200,15444370800,15508061500,37594764000,55873680300,74782907000,36583098400,43167769100,55083632500,50587554700,69218898709,22856637612,
Russian Federation,RUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.174645274678674,0.522086287021351,0.658376093450543,1.20136441137673,1.01909143215698,1.68929686929839,1.0451063553986,0.896367133503287,1.00290556643727,1.84923002772097,2.61318691026971,2.02980851934146,3.79771735433696,4.29894840911032,4.5026985973669,2.99212934886649,2.83082658526458,2.89184208121615,2.50916374420746,3.32939266890347,1.22845658013271,
Russian Federation,RUS,"Primary income on FDI, payments (current US$)",BX.KLT.DREM.CD.DT,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,44763300,47098950,2152178850,1264728600,713990000,-286590000,150196000,542444300,2626183500,421844400,269870000,-163279700,7234446600,18399239500,-15383073900,3762724500,-4885280400,-9795683700,1162399100,-7625046259,-12888382089,
Russian Federation,RUS,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,3883785485,5318469846,6220469497,7345436885,6369068533,7258441913,13768288106,16458544021,17332346802,17643126819,
Russian Federation,RUS,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,,,,,1629422689,1921424150,2053638417,1945209990,1779300000,1630625385,2232029945,1903395722,2494820396,3637393918,
Russian Federation,RUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4563000000,2501899902,2769600098,2267250000,1925099976,1289959961,1275199951,1402890015,1359354980,1452994995,2495106934,3436552689.38484,3820374150.17462,4666328416.92851,5736969989.99069,5105060000,5250015384.91225,6103259945.49591,5787735721.94033,6750810395.54996,7776533917.75753,
Russian Federation,RUS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,1.15493679472288,0.63254606795848,0.707033149647724,0.559916382070438,0.710491910065409,0.658459409516918,0.491012026686788,0.457559615116396,0.393889847305503,0.33763274584396,0.42217199160046,0.449801151876988,0.385923454930545,0.359029600639017,0.345424479514645,0.417542540730349,0.344281936141511,0.320415759490554,0.287074097980606,0.324710433989886,0.417958862719113,
Russian Federation,RUS,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,-84.2300033569,284,-32.1932258606,52.4238471985,34.7700004578,68.5,12.7600002289,64.9448197726,61.9797496693,21.942485589986,-73.4306174493,106.6326182883,21.6731212730261,-23.3773803143733,7.70214573152126,-1.70147296282037,-48.9829044466656,
Russian Federation,RUS,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,151000000,15863000000,37230000000,128207000000,20598000000,72205097600,38921830000,76197970000,124197830000,230785730000,267957350000,548579050000,1057188806605.76,1503010900000,397183000000,861424359113.926,1004524776254.75,796375801261.672,874659493123.446,,,
Russian Federation,RUS,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,0.0382194731543185,4.01058342422261,9.50420393918717,31.6617927427962,7.60205316397931,36.8570555422126,14.9867372686706,24.8523501151662,35.9878508661327,53.6277275487124,45.3383727053846,71.8020385218518,106.794240752714,115.642396970054,23.914493414892,70.4558448973061,65.8740421723323,41.8090265661171,43.3834744867047,,,
Russian Federation,RUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,72,170,73,208,237,207,249,236,196,214,215,296,309,328,314,279,345,327,276,,,
Russian Federation,RUS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,268000000,465000000,2958000000,16229000000,10495000000,2839060000,20312210000,22908120000,36131290000,81010580000,130837760000,159329950000,514361760000,754536510000,562229865850.821,682539876599.153,799687858325.214,1146422474036.55,732241714383.92,,,
Russian Federation,RUS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,0.0678332371215718,0.117564224438222,0.755128532154597,4.00788751334045,3.87336381959233,1.44919674075303,7.82115729440429,7.47159824231853,10.4694862713865,18.8244451370679,22.1377436626301,20.854269239018,51.9593787677269,58.0544097303745,33.8520088335731,55.8248941687247,52.4413861651311,60.1861678833694,36.3194934529707,,,
Russian Federation,RUS,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,317.159763313609,5.8074185088048,11.1427118452527,19.6195530624951,14.1057088135479,6.11845956314286,36.5567742016832,39.7987487817039,36.0599274036681,45.6418770491794,52.4669976373407,39.0258046058939,64.0642740336387,58.9435666329595,59.1760520703515,108.459540087175,85.7137896384524,127.316575756509,87.6392876732575,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,120000,750000,4800000,,,,,,,,10000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,2140000,2700000,470000,560000,730000,680000,970000,1750000,4770000,19800000,22990000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,20000,860000,670000,1140000,380000,170000,1480000,240000,340000,100000,90000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,15540000,17240000,13450000,14070000,14130000,13470000,16590000,18130000,12830000,16960000,13200000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,61230000,138600000,145110000,139650000,105340000,182360000,97220000,97950000,114050000,165280000,160070000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,6350000,10210000,19920000,12710000,12270000,10700000,10130000,8370000,15180000,11570000,12150000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,1444220000,987360000,474930000,90540000,82260000,81150000,63510000,64090000,54100000,82560000,98310000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,3730000,12550000,13840000,17470000,17890000,9410000,13680000,14290000,13210000,36480000,690000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,,310000,160000,250000,390000,1950000,690000,7120000,2990000,2420000,3290000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,14780000,14900000,16460000,14760000,18860000,18250000,13150000,13250000,11880000,14320000,27580000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,14960000,16950000,21000000,18020000,82130000,15910000,16950000,14200000,23790000,34580000,31890000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,37460000,52330000,51850000,56150000,54810000,46190000,39220000,38310000,41500000,37870000,37910000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,,,210000,560000,810000,910000,600000,300000,480000,3440000,930000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,,870000,440000,130000,,,280000,,510000,460000,570000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,7160000,2440000,6110000,510000,300000,880000,191150000,1280000,240000,2000000,1020000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,12020000,3850000,5410000,5560000,3260000,500000,6470000,4460000,5310000,4890000,4820000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,330000,1090000,420000,540000,420000,2080000,2120000,1390000,1110000,1040000,1600000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,,940000,180000,570000,740000,280000,200000,280000,750000,780000,740000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,,17860000,1040000,360000,70930000,11650000,4130000,9880000,8220000,11110000,12780000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,20030000,34130000,29200000,29830000,31820000,18260000,18430000,18720000,22700000,30480000,29620000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,,20000,,10000,,,,40000,40000,10000,70000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",DC.DAC.SVKL.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,6000000,12190000,18970000,14290000,21240000,18850000,31640000,32530000,31650000,40250000,69650000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1820090000,1562150000,1240640000,690680000,977140000,1784380000,1443820000,1005910000,1224430000,1160200000,1246400000,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,174000000,234000000,416000000,273000000,458430000,1350730000,915210000,659330000,858780000,643800000,716420000,,,,,,,,,,,
Russian Federation,RUS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"IMF repurchases (AMT, current US$)",DT.AMT.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,
