Country Name,Country Code,AAAIndicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Egypt, Arab Rep.",EGY,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,91.27042,,,94.42998,,94.7717819213867,95.8191986083984,97.3035507202148,97.7424774169922,97.9716262817383,98.7479934692383,97.2887115478516,97.8252868652344,97.7267303466797,,98.0852966308594,,97.2661972045898,,,,
"Egypt, Arab Rep.",EGY,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,84.08737,,,,,91.359748840332,92.8139572143555,94.703369140625,95.6158828735352,96.1151428222656,97.4414825439453,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,98.14819,,,,,98.0368881225586,98.695426940918,99.7930374145508,99.7783813476563,99.7487182617188,99.9984130859375,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.06224302264616,4.77915972368261,3.49218250180485,8.81730238515566,6.09580086301207,3.94361388308386,3.75500929856942,6.70541636444555,1.0476095918156,-0.648176888183244,0.496858158394062,-0.610844528363316,8.08357028451121,8.7749732860553,1.25481127002112,10.5978829190188,5.01051517938926,3.2167173456431,4.5713821376315,1.54630495832961,,
"Egypt, Arab Rep.",EGY,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,49119383251.8923,51466877032.788,53264194306.7525,57960659381.7957,61493825756.5987,63918904806.3753,66319065625.3984,70766035104.5913,71507386876.0946,71043892521.02,71396879897.0514,70960755962.7781,76696918545.4498,83427052659.0405,84473904718.0526,93426350237.1954,98107491697.3794,101263332400.184,105892466289.497,107529886746.229,,
"Egypt, Arab Rep.",EGY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,44596538604.0413,52235070371.4673,58670623891.1316,69781626816.4498,77745727979.9758,81474118276.1402,88464397879.935,88518687272.5496,78181653813.8493,71426182370.7941,65625180103.8299,70960755962.7781,85172438058.6742,105942920160.812,126016344442.585,161432562662.131,183129679406.257,193782569307.129,220195117778.602,227866105054.627,,
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.04655858119114,2.82959975876436,1.60266616276195,6.86975789888196,4.21592639994002,2.10016749994111,1.89956622005616,4.76595190197106,-0.817430327362644,-2.48939649578087,-1.34446554396489,-2.39598862998268,6.19583459710469,6.90932741367054,-0.502676759270699,8.5818825064046,2.96440803385019,1.06505798282359,2.28457194417598,-0.717269931449053,,
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (constant 2005 US$),NY.ADJ.NNTY.PC.KD,801.650089017282,824.333578002249,837.544893325176,895.082199791065,932.81820655322,952.408951360785,970.500590077625,1016.75418140907,1008.4429243755,983.338781554151,970.118130455711,946.874210352592,1005.54097026868,1075.01708818314,1069.61322712266,1161.40617754729,1195.83499558013,1208.57133166195,1236.18201323046,1227.31525135157,,
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,727.835261254325,836.637560679643,922.557490407581,1077.63253044503,1179.34816461917,1213.98637516523,1294.57116944752,1271.82122446432,1102.56770732184,988.630164412518,891.694106590449,946.874210352592,1116.65993406132,1365.15010317284,1595.62588351179,2006.80830469223,2232.17285015168,2312.78244838766,2570.54400125978,2600.79829396297,,
"Egypt, Arab Rep.",EGY,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.3218609329438,11.6705426810511,8.20907382087481,9.5235712515117,12.9658442394185,11.5711318010238,9.12695096047824,11.555469103626,10.5023099071221,7.85646512435013,7.53595152868071,4.14022778310355,4.72840604303871,6.93716842363505,3.5132198544346,5.63139601552393,7.19720073873619,5.06351741356567,2.79179273913579,,,
"Egypt, Arab Rep.",EGY,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,6379764708.17763,7037342433.21636,5595987529.41918,7562084691.03669,11156085609.3306,10612475564.7075,9197228482.87392,11405653394.2459,9236425938.71685,6506455868.49571,5925587661.60663,3702692926.82791,5107387787.38827,9133198459.82096,5767934092.61364,10650997167.9213,15439866856.7812,11643659562.8425,7156956112.26634,,,
"Egypt, Arab Rep.",EGY,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.942744246621872,0.938095351827883,0.911223575190058,0.853718038082915,0.910320887259035,0.899879611833336,0.955188529503926,0.895772790385963,1.04711057252498,1.33485230488524,1.49065109607921,1.5154545464465,1.39604547898522,1.28616781910995,1.08166909241161,0.962193094400888,0.896648971747897,0.930665515411236,0.877553496774992,0.890468957086129,,
"Egypt, Arab Rep.",EGY,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,488115107.463628,565671914.857931,621165782.467397,677885210.889133,783259274.343944,825325521.822746,962543481.181106,884159169.611977,920898291.738244,1105479051.35823,1172112600.389,1355302926.31639,1507938524.12589,1693317103.9274,1775862682.53952,1819853531.02606,1923545173.13189,2140083965.99845,2249669817.72746,2355851386.93578,,
